"MSTI_VAR","MSTI Variables","COU","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2011","2011","PC","Percentage","0","Units",,,1.17187631968746,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2012","2012","PC","Percentage","0","Units",,,1.20396326515933,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2013","2013","PC","Percentage","0","Units",,,1.20959777162028,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2014","2014","PC","Percentage","0","Units",,,1.23362211858459,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","EU28","European Union (28 countries)","2015","2015","PC","Percentage","0","Units",,,1.24543055571634,"e","Estimated value"
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2000","2000","PC","Percentage","0","Units",,,0.17551529965318,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2001","2001","PC","Percentage","0","Units",,,0.14667198204425,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2002","2002","PC","Percentage","0","Units",,,0.1672456398378,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2003","2003","PC","Percentage","0","Units",,,0.12362850898667,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2004","2004","PC","Percentage","0","Units",,,0.177976079065,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2005","2005","PC","Percentage","0","Units",,,0.21571375703526,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2006","2006","PC","Percentage","0","Units",,,0.32780712969441,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2007","2007","PC","Percentage","0","Units",,,0.18027742813356,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2008","2008","PC","Percentage","0","Units",,,0.14549364744745,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2009","2009","PC","Percentage","0","Units",,,0.16475949737693,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2010","2010","PC","Percentage","0","Units",,,0.22606795083544,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2011","2011","PC","Percentage","0","Units",,,0.19342837163871,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2012","2012","PC","Percentage","0","Units",,,0.15005291375663,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2013","2013","PC","Percentage","0","Units",,,0.17290933740264,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2014","2014","PC","Percentage","0","Units",,,0.24459238192906,,
"B_XGDP","BERD as a percentage of GDP","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,0.15470938867262,,
